,time,pstate1,pstate2,pstate3,se1,se2,se3
134,133.0,0.061685823617850015,0.031068741076717227,0.9072454353054331,0.005170530951879016,0.004368151507430795,0.006592866894698537
135,134.0,0.061052333792703,0.029904737455586198,0.9090429287517111,0.005144567135814,0.004286607920330806,0.006527141168537048
136,135.0,0.0601010709237734,0.028355092923937668,0.9115438361522893,0.005105089153518865,0.0041734693247493454,0.006433569037200065
137,136.0,0.058510387843640425,0.026041757334826193,0.9154478548215337,0.005037369772105279,0.0039908050964812146,0.006279638042159529
138,137.0,0.058191528873860414,0.02374439334108289,0.9180640777850569,0.005023954002126558,0.0037969833436313194,0.0061614513559557675
139,138.0,0.055623655267096915,0.022230017948273038,0.9221463267846303,0.004910905155255699,0.0036626335899917458,0.006001346192946871
140,139.0,0.0553015092464431,0.02185442775042724,0.9228440630031299,0.00489706704801935,0.0036291306457967598,0.005972468150773602
141,140.0,0.053354931526345135,0.0207126415547527,0.9259324269189024,0.004810500309134717,0.0035227453890723536,0.005847733908700015
142,141.0,0.052376685945732894,0.019200048385793464,0.9284232656684739,0.004766925341247876,0.0033731147641654726,0.005733129564354241
143,142.0,0.05139461923799312,0.018448961500534006,0.9301564192614731,0.004722528546303459,0.003297766290696171,0.005658203243494211
144,143.0,0.05139461923799312,0.017327690008213378,0.9312776907537937,0.004722528546303459,0.0031797937162550407,0.005596581903472681
145,144.0,0.05098831484275521,0.016988368116420464,0.9320233170408245,0.004705164919091734,0.003132428647781085,0.005557792444325269
146,145.0,0.04984939308778235,0.016653720933007817,0.93349688597921,0.004654328639472034,0.003077821725192208,0.005489178405245756
147,146.0,0.04918986160044048,0.013589433156092425,0.9372207052434672,0.004623764903749816,0.0027217412571151063,0.005289433199920804
148,147.0,0.04885963466340134,0.012077303031586224,0.9390630623050126,0.004608468336363581,0.0025431178127869694,0.005195315000357461
149,148.0,0.04778153124466375,0.011740746396176541,0.9404777223591598,0.00455857073610288,0.0024946988904191326,0.005131137292749346
150,149.0,0.04594378306514595,0.011447321422464388,0.9426088955123898,0.004471016268208145,0.002444148048853508,0.0050346293989778955
151,150.0,0.04519319881756636,0.01147475166417508,0.9433320495182587,0.004435517683661366,0.002440369909880173,0.005002243874129935
152,151.0,0.04451402481272964,0.010703846049301033,0.9447821291379694,0.004402227141999652,0.0023481716248753806,0.00493315379877337
153,152.0,0.04409539325331195,0.009975813984897837,0.9459287927617903,0.004383083552404831,0.002250823398765837,0.004874051644615388
154,153.0,0.04305920512185008,0.00883012192739398,0.948110672950756,0.004331610685238861,0.002096879259224942,0.00476541829337813
155,154.0,0.04151449329103365,0.008163012619487068,0.9503224940894793,0.004255607626665737,0.0020012582430735263,0.004659492084663554
156,155.0,0.04065145871864284,0.008273996597578876,0.9510745446837783,0.004215096843812387,0.0020113576465319934,0.00462454917174344
157,156.0,0.03934607660322163,0.008789251901204807,0.9518646714955735,0.0041525151747306924,0.002078223544637821,0.0045929930180254154
