,time,pstate1,pstate2,pstate3,se1,se2,se3
91,96.0,0.2116340047015199,0.07359215065454373,0.714773844643936,0.018795000186652103,0.012429366229691917,0.020866464011292225
92,97.0,0.20693102681926387,0.07356969925197682,0.719499273928759,0.01866277947507181,0.012444570761511608,0.020780430246682205
93,98.0,0.1998765599958799,0.07589946102933036,0.7242239789747894,0.01845083172175925,0.012647538626287898,0.020696964572693977
94,99.0,0.18576762634911193,0.07585872259725317,0.7383736510536345,0.01796459883796265,0.012648392303562173,0.02038950399254858
95,100.0,0.18576762634911193,0.07096461146194652,0.7432677621889412,0.01796459883796265,0.012267257562736104,0.020262199658450705
96,101.0,0.1434408254088079,0.07322053377654923,0.7833386408146426,0.015866882006723027,0.012325987821674447,0.018878737817554506
97,102.0,0.13148742329140722,0.0780018946235095,0.7905106820850829,0.015347932315319503,0.01265854002570952,0.01867168586374533
98,103.0,0.126706062444447,0.08278325547046975,0.7905106820850829,0.015144419451187028,0.013017276787725738,0.01867168586374533
99,104.0,0.12431538202096684,0.08517393589394989,0.7905106820850829,0.015042671207293279,0.013194174249245634,0.01867168586374533
100,105.0,0.11953402117400658,0.08995529674091016,0.7905106820850829,0.014824935727617462,0.013527728620305223,0.01867168586374533
101,106.0,0.11953402117400658,0.08752407250466933,0.7929419063213238,0.014824935727617462,0.01337299208014204,0.01859926725099418
102,107.0,0.11709455135412891,0.08266162403218771,0.800243824613683,0.014717686256674327,0.013040812137138745,0.018382938641788266
103,108.0,0.11221561171437353,0.0729449726708613,0.8148394156147648,0.014486764463695291,0.01230569202305695,0.017865447772077197
104,109.0,0.10977614189449585,0.07295294340171027,0.8172709147037935,0.01437135996813397,0.012342023531886065,0.01779226503678179
105,110.0,0.1024577324348628,0.07540782330122932,0.8221344442639076,0.013980979009216344,0.012616136512713818,0.017674493620741295
106,111.0,0.1024577324348628,0.0705428024430855,0.8269994651220514,0.013980979009216344,0.012233078834575643,0.017481265734509987
107,112.0,0.09757879279510744,0.07054976183389126,0.831871445371001,0.013714609786526076,0.012248423712625493,0.017315952357691268
108,113.0,0.09513932297522974,0.07298923165376896,0.831871445371001,0.013581632222526004,0.012443545185374178,0.017315952357691268
109,114.0,0.08782091351559668,0.07779077105637552,0.8343883154280275,0.013129573486209124,0.012841941919776232,0.01725988888476422
110,115.0,0.08538144369571898,0.07779077105637552,0.8368277852479052,0.012983324815214008,0.012841941919776232,0.0171807787973444
111,116.0,0.0829419738758413,0.0802302408762532,0.8368277852479052,0.012833072806060464,0.013022078113882287,0.0171807787973444
112,117.0,0.0829419738758413,0.07270865579410446,0.844349370330054,0.012833072806060464,0.012440162083982128,0.016853080326065778
113,118.0,0.0829419738758413,0.07020146076672153,0.8468565653574369,0.012833072806060464,0.012252701374672144,0.01675167818912249
